,spot_1,spot_2,spot_3,spot_4,spot_5,spot_6,spot_7,spot_8,spot_9,spot_10,spot_11,spot_12,spot_13,spot_14,spot_15,spot_16,spot_17,spot_18,spot_19,spot_20,spot_21,spot_22,spot_23,spot_24,spot_25,spot_26,spot_27,spot_28,spot_29,spot_30
SF3B5,1.718438978,2.667359396,3.183371353,5.354198551,5.579717053,3.78699495,3.97821375,9.722975521,5.739118179,4.876770137,6.442296655,10.68313607,6.707747809,7.17341737,4.217443285,2.584567929,4.601048354,7.795160026,3.56176313,5.228375072,6.187235155,7.213495615,4.141573513,3.689224578,0.793432976,6.084852886,5.109572183,3.48807835,7.444086183,6.188522671
SFI1,5.518537705,6.622647036,4.328733395,4.964975075,1.426217169,0,2.68078435,2.610294416,0,2.373881558,0,1.718438978,2.875573065,0,4.052436526,2.373881558,4.672753265,0,5.856830513,1.426217169,1.426217169,1.718438978,1.426217169,2.610294416,1.426217169,3.104772137,1.567981129,1.426217169,4.052436526,1.718438978
SFPQ,13.18000327,5.659026793,8.281005711,4.129369021,9.579409529,10.05794153,4.23731968,7.932234977,10.9959211,13.02890194,6.623852826,9.296068792,12.93121734,6.281207833,6.637577577,4.797207015,3.632365251,9.477245741,1.920170311,6.506158331,7.609038683,9.650276213,7.125027911,7.846327359,4.762985497,3.973393166,12.75598467,8.488965758,8.398637446,8.23619485
SFR1,0,0,0,0.952409493,0,0,0.952409493,0,0,0.952409493,0,0,1.793953043,0,0.952409493,0,0,0,0,0,0,0,0,0,0.952409493,0.952409493,0,1.793953043,0,0
SFSWAP,1.426217169,1.202427021,0,1.453242721,4.686627941,4.713653493,2.768961489,2.057983752,2.768961489,1.202427021,2.768961489,1.202427021,1.453242721,0,1.453242721,0,1.426217169,3.511226472,2.768961489,1.426217169,5.397605678,2.057983752,3.484200921,0,1.426217169,1.426217169,2.057983752,5.397605678,0,4.222204209
SFT2D1,3.291327421,6.584182567,3.291327421,6.111246088,4.458330797,5.237976189,3.555465197,0,3.422313295,12.38033265,2.924769875,2.920865999,11.02037664,4.247230322,2.824825981,3.60224839,3.088191983,4.6588939,4.700953848,3.203226188,4.694993783,5.919448269,3.803398258,9.214463294,4.394429089,2.323997227,5.441632855,4.4080782,2.402371353,6.624719574
SFT2D2,1.766007652,6.690222983,6.307218341,2.677846028,1.930916272,3.199089663,3.949889588,6.542036151,1.449957386,0,0.952413967,1.349851911,3.377693944,2.581889823,2.677846028,2.724349248,5.079970803,1.453242721,5.28485511,0,3.696923924,3.215965038,6.756196458,4.541210689,4.174306634,2.177017274,0,1.930916272,3.62697466,4.177591969
SFXN1,0,1.464932375,3.395848648,0,3.684776359,1.791134954,1.791134954,1.464932375,1.791134954,1.791134954,0,1.464932375,1.753860087,1.791134954,1.753860087,3.722051226,3.015007943,1.464932375,0,1.084091671,4.806142897,0,3.395848648,1.930916272,1.930916272,0,1.084091671,1.930916272,0,3.722051226
SFXN3,0,0,0,3.509361978,0,2.435233531,3.139488289,2.187078796,1.972355909,0.952409493,3.614156464,2.191498389,1.793953043,2.556952485,0.952409493,2.765788884,2.191498389,0,2.556952485,4.378577186,1.972355909,3.136223018,3.350385461,1.972355909,1.745842468,2.594210048,2.187078796,6.542403918,1.641800555,1.957300085
SGK1,1.946147735,3.318478071,2.472411845,1.224603307,1.202427021,4.500952406,4.418559581,3.761236847,0,3.096932127,1.946147735,3.017516133,2.116051051,1.894505106,1.224603307,5.77093723,1.224603307,0,1.224603307,0,1.202427021,0,1.182474334,1.946147735,3.12862207,3.170751043,1.946147735,1.202427021,1.224603307,3.07697944
SGK3,2.04913288,3.565392598,0,4.084207181,1.935500116,5.018635318,0.952409493,1.349851911,1.449957386,2.887909609,0,3.285352027,3.083135202,0,4.084207181,3.679025361,1.678554968,1.453242721,3.128512354,0,1.935500116,2.228653383,1.449957386,0,2.402366879,4.68009734,0,1.935500116,3.128512354,2.231938717
SGMS1,2.04913288,4.297251877,3.990640668,1.224603307,1.202427021,4.204901983,0,1.464932375,2.525708293,1.202427021,1.372582481,2.667359396,1.629892482,0,1.224603307,3.679025361,1.224603307,1.464932375,1.224603307,2.525708293,1.202427021,0,1.464932375,0,2.525708293,4.646318668,0,1.202427021,2.597185789,0
SGPL1,3.778083217,0,3.778083217,2.556952485,2.476096955,0,1.301986261,0,1.449957386,0,0,2.476096955,0,2.556952485,0,0,0,0,4.006909872,0,1.301986261,3.530639644,4.006909872,0,1.449957386,2.476096955,0,2.556952485,1.449957386,0.778695996
SGSM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGSM3,0,0,0,0,1.838401715,0,0,0,1.838401715,0,1.838401715,0,0,0,0,0,3.35861257,0,0,1.520210854,1.520210854,0,0,0,0,0,3.35861257,0,0,0
SGTA,0,4.76577176,0,1.37158326,0,0,5.527022095,2.581889823,0,1.37158326,0,1.971556899,4.172102433,2.581889823,1.37158326,0,0,0,0,1.971556899,0,0,2.581889823,0,1.37158326,1.37158326,0,1.793953043,1.971556899,0
SGTB,3.968567092,1.202427021,0,1.224603307,2.62864419,1.202427021,0,1.726332711,2.291140802,1.202427021,4.215070534,2.928759732,0,3.650262443,1.224603307,2.542349923,2.650820476,5.941403245,1.224603307,1.426217169,2.62864419,1.726332711,1.426217169,2.291140802,1.426217169,6.91950311,0,2.62864419,3.148533039,0
SH2B1,0,0,0,1.453242721,0,4.784590298,0,0,0,0,1.923929732,0,1.453242721,1.923929732,1.453242721,0.793432976,0,3.377172453,0,0,2.537914602,0,0.793432976,0,0.793432976,0,0,0,1.923929732,2.246675696
SH2B3,2.373881558,3.576308578,0,0.952409493,1.202427021,1.202427021,0.952409493,1.726332711,0,4.528718071,0,2.928759732,0,1.726332711,3.32629105,2.373881558,0,1.726332711,0,0,1.202427021,1.726332711,0,0,0.952409493,2.678742204,0,1.202427021,2.373881558,0
SH2D1A,2.04913288,3.51063294,3.873568084,1.567981129,3.684776359,0,0,3.292503723,1.449957386,0,0,3.292503723,1.753860087,0,1.753860087,3.980049152,3.498897401,1.942651811,3.017938515,0,1.930916272,1.449957386,5.32352547,1.930916272,3.380873659,2.04913288,1.567981129,1.930916272,1.449957386,1.930916272
SH2D1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH2D2A,0,1.567981129,0,1.567981129,0,3.957150411,1.791134954,0,1.791134954,1.791134954,1.372582481,0,0,1.791134954,0,2.584567929,3.088191983,0,1.567981129,1.520210854,3.311345808,0,0.793432976,0,0.793432976,1.372582481,3.088191983,0,1.372582481,2.584567929
SH3BGRL,10.43674873,7.586616739,10.50669568,5.43700859,10.69666233,6.554064641,6.000433613,11.26968276,4.249196473,9.193042237,6.699948364,7.501150939,12.78991617,6.462876709,6.047212806,5.829311172,10.95285557,9.337154556,10.9500733,4.208131332,5.547550745,12.43599972,8.026336223,8.170373758,13.2173195,8.069860966,9.14397734,3.133343293,1.920170311,8.329941397
SH3BGRL3,24.14215892,19.45832739,18.10632728,22.55737246,24.73917147,18.91666587,20.82817182,18.49993116,19.18776477,20.53466344,16.54179996,17.54284897,25.23700438,21.82288381,19.97275446,18.58084114,17.29522798,24.09438496,17.55618445,24.17989327,14.12528413,17.51815417,21.03515129,20.68336826,24.45881438,25.33076142,19.49093931,17.95976857,21.69064017,15.79016733
SH3BP1,0,0,1.930916272,0.952409493,4.401440662,0.793432976,0.952409493,1.349851911,0,0.952409493,0,1.349851911,0,1.732019974,0.952409493,2.724349248,1.930916272,0,2.47052439,2.47052439,1.930916272,1.163867109,2.724349248,6.133460635,3.676758741,0.952409493,0,1.930916272,1.732019974,3.888216357
SH3BP2,6.43405065,3.285295074,3.744396751,1.640078425,3.180816119,3.89208092,6.095739977,4.181648936,0,2.842505445,0,5.279597001,0,3.814888027,4.329732325,2.6896539,0,0,0,2.6896539,2.968434673,5.619528661,2.082868054,1.732019974,1.640078425,6.308121423,0,1.202427021,4.421673873,1.163867109
SH3BP5,5.981076736,1.202427021,5.981076736,8.366282737,6.543854431,4.759242585,4.860648318,2.187078796,9.507027777,2.574010281,3.082158426,7.991099005,1.926375502,0,3.297958762,1.630440062,0,5.008533928,1.449957386,2.187078796,4.613994791,6.118804276,3.080397448,3.082158426,4.451980708,3.847680216,2.187078796,1.202427021,3.559538896,6.923676192
SH3GL1,0,1.202427021,0,2.405652213,1.202427021,2.655669741,0.952409493,1.349851911,0,2.154836513,0,2.552278932,3.247195763,0,2.405652213,0,0,1.453242721,0,0,1.202427021,0,0,0,0.952409493,0.952409493,0,2.996380064,0,1.453242721
SH3GLB1,6.48311589,5.147685106,9.363626205,7.175071842,8.952218199,2.607666721,3.137590912,6.21983529,2.291140802,4.910044176,3.243554769,3.381585465,6.332775384,6.01530517,5.611995988,4.987324136,11.93773452,4.017473513,12.97649799,9.545903653,10.18800761,5.375548525,9.057619264,11.7384284,5.989041876,7.920877146,8.804243472,8.829663855,4.362988908,4.987324136
SH3KBP1,11.27532698,5.68291847,4.593313682,6.437398916,3.255903776,8.094841744,10.49496312,7.442396409,6.010053829,7.437717677,9.830257317,9.374011673,5.734034887,6.477176401,5.337823979,6.027113003,13.8335184,7.464302973,12.76821292,8.371082661,8.011371288,14.85705943,3.333165548,4.129050576,7.893655539,11.0197696,6.163304956,5.120895061,7.051891982,8.983606919
SH3TC1,0,0,0,0.952409493,0,0,0.952409493,0,0,0.952409493,0,0,0,1.732019974,3.398477203,0,0,2.44606771,0,0,0,0,0,1.732019974,0.952409493,0.952409493,0,0,1.732019974,0
SH3YL1,0,0,0,0,0,3.910497083,0,0,0,0,1.372582481,0,0,0,0,0,0,0,0,0,2.537914602,0,0,0,0,1.372582481,0,0,1.372582481,0
SHARPIN,0,2.183881936,0,2.028423449,2.176639297,1.745846943,2.183881936,0,0,2.353440872,0.952413967,0,4.731590262,0,2.028423449,0.793432976,1.793963536,0,2.176639297,3.970602832,1.793963536,0.778695996,3.146873848,4.530080169,0.793432976,0.952413967,6.175827857,2.028423449,0.952413967,1.572128972
SHC1,3.696828077,1.567981129,3.696828077,3.286420107,3.816790814,0,0,1.726332711,1.838401715,0,1.838401715,5.423160788,0,1.726332711,0,0,3.406382844,1.726332711,1.567981129,0,0,3.444771689,0,0,0,3.70472181,3.406382844,0,0,1.718438978
SHISA5,3.622021323,2.183881936,6.524063112,1.224603307,3.998354819,5.170658208,2.183881936,1.815089112,2.525708293,1.572888443,6.946738679,1.815089112,0,3.496818175,1.224603307,5.268032231,5.643131419,5.107428048,1.224603307,4.518770029,6.956442713,0,3.218899352,2.425466376,7.317496088,8.296545134,1.993061736,2.425466376,4.98784367,3.218899352
SHKBP1,2.04913288,0,0,1.926375502,1.838401715,5.840860641,1.791134954,1.815089112,3.629536669,1.791134954,3.961751901,1.815089112,1.926375502,1.791134954,1.926375502,3.840267833,2.922493386,1.926375502,0,1.084091671,2.875226625,0,0,0,0,4.172483065,2.922493386,0,2.123350185,3.717510456
SHMT2,0,0,0,1.453242721,0,2.405656687,0,0,0,0,3.377188434,0,1.453242721,0,1.453242721,0,2.424774467,3.878017187,0,0,0,3.843662214,0,0,2.424774467,0.952413967,0,0,0.952413967,2.872130467
SHOC2,7.859107377,7.079959217,3.623129327,8.113387157,7.931873367,11.62916318,6.424164851,2.187078796,4.70373217,3.228141197,3.210984197,2.894179103,3.083135202,6.028569559,3.640087891,6.659303507,4.645309193,1.453242721,3.794813981,5.612850316,6.24340824,5.655973801,0.793432976,2.228848263,4.593154272,5.608560531,5.59346164,2.894179103,5.788275914,5.892396296
SHPRH,2.04913288,0,0,0.952409493,0,0,0.952409493,0,0,0.952409493,0,2.690965819,0,0,0.952409493,2.04913288,2.690965819,0,0,2.690965819,0,0.778695996,0,0,0.952409493,3.001542372,0,2.690965819,0,0.778695996
SIAH2,0,2.183881936,0,4.318573176,2.865330455,2.246675696,2.183881936,0,2.865330455,0,0,0,3.83139211,0,1.453242721,0.793432976,1.520210854,1.453242721,0,1.520210854,1.520210854,0,0.793432976,0,0.793432976,0,1.520210854,0,0,2.246675696
SIDT2,0,1.464932375,1.464932375,0,1.753860087,0,0,1.464932375,1.449957386,0,1.923929732,1.464932375,1.753860087,1.923929732,1.753860087,0,0,3.388862107,1.449957386,0,0,1.449957386,2.914889761,0,1.449957386,0,0,0,3.373887118,0
SIGIRR,0,2.653894912,0,0,1.202427021,1.202427021,0,1.726332711,3.559538896,1.202427021,2.679965207,7.22983963,1.451467892,3.458352685,0,0,3.642966281,4.406297918,1.449957386,2.191498389,3.31200853,3.954986094,1.449957386,1.732019974,1.449957386,4.406297918,0,3.39392541,5.291558869,0.778695996
SIGLEC1,2.18684517,0,0,0.952409493,0,3.139259137,3.139254663,0,0,0.952409493,0.952413967,0,0,0,3.139254663,2.18684517,1.793963536,0,0,3.980808706,1.793963536,2.965541166,0,0,0.952409493,4.091668629,1.793963536,0,3.139259137,0.778695996
SIGLEC7,0,0,0,1.453242721,0,2.246675696,0,0,2.291140802,0,2.291140802,0,1.453242721,0,1.453242721,0.793432976,0,3.744383522,0,0,0,0.778695996,0.793432976,2.291140802,0.793432976,0,0,0,0,3.025371693
SIGLEC9,1.572888443,2.190486118,1.572888443,2.365427684,7.02340721,2.190486118,0,1.349851911,3.81538507,3.763374561,2.190486118,4.779264379,0,1.572888443,0,0,3.429412467,0,6.725534588,4.324017432,0,2.228653383,1.449957386,3.085091083,3.022845829,0,0,1.238926349,3.640443504,0.778695996
SIK3,0,0,0,5.847093853,2.365427684,3.199089663,2.768961489,0,5.134389172,0,3.721375455,0,3.247195763,0,3.481666169,0.793432976,0,1.453242721,2.768961489,0,2.768961489,0,0.793432976,0,0.793432976,0.952413967,2.028423449,6.59133798,0.952413967,5.015637185
SIKE1,1.572888443,1.202427021,1.572888443,0,2.775315464,1.202427021,0,0,1.449957386,2.775315464,0,1.202427021,0,1.572888443,0,0,0,0,1.449957386,0,1.202427021,1.449957386,1.449957386,0,3.022845829,0,0,1.202427021,1.449957386,0
SIL1,0,0,0,0,0,3.46683894,2.284364606,0,4.575505408,4.178869712,2.291140802,0,0,4.178869712,0,3.46683894,1.084091671,2.291140802,0,1.084091671,3.368456277,0.778695996,1.182474334,2.291140802,1.182474334,0,1.084091671,0,0,6.140040043
SIN3A,2.04913288,0,0,0,2.176639297,1.372582481,0,3.687172428,2.337320517,0,5.72128668,1.349851911,0,4.261250249,2.337320517,2.04913288,2.424774467,4.348704199,2.176639297,2.176639297,0,2.424774467,0,2.176639297,2.424774467,3.421715361,0,2.337320517,3.296512213,0
SIPA1,1.426217169,0,2.56185776,2.365427684,3.791644852,4.329049555,1.791134954,0,4.156562637,1.791134954,0,1.700988052,1.793953043,1.791134954,2.56185776,4.352992714,3.127205221,0,0,3.127205221,5.755266724,0.778695996,1.426217169,0,1.426217169,1.426217169,2.56185776,4.921158263,0,5.131688711
SIPA1L1,0,4.649341502,0,2.792584436,0,4.184949297,0,2.21482765,0,0,1.372582481,2.21482765,5.956933438,2.21482765,1.224603307,2.812366816,4.244052327,2.21482765,2.792584436,0,0,2.21482765,1.182474334,0,1.182474334,4.812013438,1.567981129,0,2.597185789,1.182474334
SIPA1L2,1.978389099,0,1.978389099,1.678554968,1.978389099,0,0,0,0,0,1.923929732,1.978389099,1.793953043,1.923929732,1.678554968,0,1.678554968,1.923929732,1.678554968,0,0,0,0,0,0,3.656944066,0,1.793953043,3.6024847,0
SIRPA,2.18684517,3.64195401,0,5.582372045,4.203829399,6.216641919,4.179186224,1.349851911,5.653786785,8.430773151,5.868198465,3.54033803,3.804908764,1.894505106,5.403789531,2.18684517,7.789050704,0,4.865046812,3.270936841,1.084091671,4.415498553,3.803398258,2.353440872,3.44229844,7.243100162,5.275934259,0,8.891202613,2.673201103
SIRT1,0,0,0,0,0,0,0,0,0,2.353440872,0,0,4.147393915,0,0,0,1.084091671,0,0,1.084091671,1.084091671,0.778695996,2.353440872,2.353440872,0,0,3.437532543,1.793953043,0,0.778695996
SIRT2,3.488831431,0,1.301986261,1.224603307,0,4.578574638,6.25779292,0,2.768961489,0,3.721375455,0,0,0,3.411448477,3.626160671,1.224603307,0,3.993564796,2.18684517,4.07094775,4.65269854,1.439315501,0,1.439315501,4.363862444,0,2.768961489,4.363862444,5.372144099
SIRT7,0,0,0,1.453242721,1.683015333,2.246675696,0,0,0,0,0,0,1.453242721,0,1.453242721,0.793432976,0,1.453242721,1.683015333,1.683015333,0,0,0.793432976,1.683015333,0.793432976,0,0,0,0,2.246675696
SIT1,1.426217169,0,0,1.926375502,1.426217169,1.926375502,1.971556899,0,0,0,1.923929732,1.971556899,1.926375502,1.923929732,1.926375502,0,2.51030884,3.850305234,0,4.481865739,2.51030884,0,1.426217169,0,1.426217169,1.426217169,1.084091671,1.426217169,3.895486631,1.926375502
SIVA1,6.401652866,2.373881558,4.027771308,5.658678969,5.866173024,2.246675696,3.139488289,4.524399314,6.285303742,7.270178366,1.838401715,4.087970608,3.73889405,6.281207833,10.36988104,3.167314534,4.147096694,1.453242721,1.224603307,3.271170468,3.193673181,1.418887747,0.793432976,0,3.795224678,4.155401898,7.137995632,6.651395296,5.708066375,5.560068549
SKA2,1.766007652,1.924451223,1.766007652,0,0,0,1.766007652,1.726332711,0,0,0,1.726332711,1.924451223,1.726332711,0,0,3.444662077,1.726332711,0,1.520210854,3.286218506,3.492340363,0,0,0,1.726332711,1.520210854,0,0,0
SKAP1,0,0,0,0,0,0,0,0,0,0,0,2.191498389,0,1.732019974,0,0,2.191498389,0,0,2.191498389,0,0,0,1.732019974,0,0,0,2.191498389,1.732019974,0
SKAP2,0,3.97643567,0,1.453242721,1.202427021,7.553028576,0,1.815089112,1.449957386,1.202427021,2.123350185,3.017516133,4.22725137,0,1.453242721,2.774008649,1.084091671,1.453242721,1.449957386,1.084091671,2.286518692,2.868845133,1.449957386,0,1.449957386,2.123350185,1.084091671,1.202427021,3.573307572,2.872130467
SKI,0,2.437616039,2.437616039,0.952409493,0,0.952413967,0.952409493,2.437616039,0,0.952409493,0.952413967,2.437616039,0,0,0.952409493,0,0,2.437616039,0,0,0,0,2.437616039,0,0.952409493,1.904823459,0,0,0.952413967,0
SKIL,2.254730823,3.096239297,7.876678413,5.824262772,1.838401715,3.421575016,8.070000829,5.283318093,8.446385764,3.62819121,4.129542517,6.190365623,4.172102433,3.523154927,5.824262772,3.421575016,6.89131111,5.387380098,1.958783068,7.806913416,4.045865777,2.254730823,4.726679358,4.023160775,5.993204611,3.795839324,6.053903961,6.916502818,3.690803041,3.421575016
SKIV2L,3.946770001,3.838813933,3.037820818,1.453242721,1.572888443,2.246675696,0,1.464932375,0,3.946770001,0,1.464932375,1.453242721,1.572888443,3.827124278,3.167314534,1.084091671,2.918175096,0,1.084091671,1.084091671,0,2.258365351,0,2.366321419,0,1.084091671,0,2.373881558,2.246675696
SKP1,15.24071034,12.17563913,9.98515186,9.212699763,15.68270796,9.042082258,9.275043599,11.06354286,11.30665474,9.156186859,10.04631669,15.4040954,10.54982073,6.492098784,11.09450155,7.240381695,13.90209204,7.197581425,6.748254974,9.417104016,11.96577508,9.318659811,12.16771833,10.12767551,13.09312729,12.75902868,6.859347067,9.097564291,8.94618522,9.698107056
SLA,5.145056855,11.10182819,5.915733319,12.61426453,6.484054557,6.194070656,5.903625224,3.767512266,6.040331427,8.788367253,4.51951228,9.922367881,4.006402627,4.017967807,9.54398574,7.430214555,10.07861262,3.677381959,10.56703767,7.640035153,3.311345808,1.920170311,3.385102687,4.133843901,5.787081589,3.618467523,8.426936077,6.304723415,7.277324186,6.23041739
SLA2,4.34911662,2.052909086,0,2.052909086,1.903081377,0,2.446035243,3.795887154,0,0,2.446035243,1.349851911,0,0,0,0,3.955990463,0,2.052909086,1.903081377,1.903081377,0,1.903081377,2.446035243,4.34911662,4.34911662,4.498944329,1.903081377,0,0
SLAIN2,1.301986261,3.318478071,1.301986261,5.438870774,3.040828736,4.771720792,3.770522579,0,1.838401715,1.202427021,1.838401715,3.670963339,3.569293771,0,3.481666169,2.116051051,1.838401715,1.453242721,0,4.425740923,2.504413282,1.301986261,0,1.957204605,0,0,3.866825164,3.230850469,2.468536318,1.453242721
SLAMF7,8.945584339,9.641991577,6.571702781,8.020561968,8.548272022,5.42000384,1.301986261,2.098780882,6.106525872,11.17528135,4.286144869,8.427175756,4.626890667,3.467393549,3.598484865,3.167314534,5.861146529,4.993580245,5.386652692,0,3.933553058,5.249078622,2.243390362,4.993580245,3.816278805,5.197996473,2.712091999,5.334006241,7.043446319,5.185073057
SLAMF8,0,0,0,2.365427684,2.365427684,0.952413967,0,0,2.365427684,0,0.952413967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952413967,0,0,0.952413967,0
SLAMF9,0,0,3.470603735,10.64993853,4.203829399,3.365691003,5.110682159,0,4.203829399,3.534583531,1.838401715,1.238926349,1.926375502,4.451457592,5.727558357,4.909919236,5.238432494,1.926375502,4.718056915,1.238926349,0,0,3.996267987,0,3.079393926,3.801182855,1.838401715,3.795878834,2.16110443,5.26019611
SLBP,5.237475157,2.190486118,3.291327421,4.083866662,5.776717842,2.190486118,4.133226532,4.133226532,5.653786785,3.763374561,5.975035569,3.908925097,0,3.304908417,2.44606771,0,4.028887834,2.44606771,3.640443504,2.187078796,0,4.332263474,1.449957386,3.678167709,4.968993565,1.946147735,5.971628247,0,5.372463478,2.882306087
SLC11A1,4.764386997,5.135500071,4.098596736,8.13819945,3.938316127,8.313432164,5.183839608,0,4.891135977,5.918670369,0,1.238926349,10.71042772,1.572888443,7.396289191,6.10098258,4.258375369,2.212449584,1.567981129,6.956133196,0,3.97019455,3.146873848,2.353440872,6.884370766,5.183839608,3.921422001,3.815944672,3.191498554,3.784578556
